"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0071277","cellular response to calcium ion",60,-0.622002359793123,-1.9629920046548,1.70302358279794e-05,0.000858050185511497,0.000696575059430135,823,"tags=20%, list=6%, signal=19%","59287/108079/17260/54153/13631/17258/16478/16477/22142/14282/16476/14281"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",290,0.495249146794916,1.53914798716508,1.78147193016015e-05,0.000889632398397675,0.000722213864933114,2624,"tags=37%, list=18%, signal=31%","15978/14939/20723/18646/12525/54123/20556/16852/171285/15018/53314/12487/20737/16643/21940/317757/58185/16362/15039/107823/15894/214855/30925/74732/15040/20849/237877/19264/19698/16185/15461/21355/20848/16904/110557/17101/18128/15007/16174/56532/16172/60533/13482/246177/18761/15015/12051/268564/22376/239743/16019/17131/83408/18566/22042/22628/57914/15510/57765/320795/20371/14991/74131/21938/70238/16176/17874/15042/16364/16452/11891/70450/18987/12010/18950/27218/14312/22030/27060/319817/16190/12042/23882/54644/12261/22034/13032/12014/14964/12479/11491/20926/16453/16992/11486/17085/381812/18861/18034/14102/56717/22256/328572/77777/52118/16842/55982/15170"
"GO:0050777","negative regulation of immune response",166,0.544246347045248,1.63109955008544,1.82770913195162e-05,0.000904716020316052,0.00073445892356911,2071,"tags=34%, list=14%, signal=30%","100038882/20723/545384/16852/102639543/171285/236312/16153/547253/21354/20737/16643/16854/100033459/26987/24110/16362/56045/623121/100040462/64685/17089/15040/15950/93694/19264/246727/21355/434341/231712/11793/20821/60533/20877/11692/17131/18566/243655/57765/74841/56417/20371/14991/268857/80861/54215/19172/27218/16859/20847/319817/16190/26440/57757/246730/21946/23825"
"GO:1903035","negative regulation of response to wounding",58,-0.621284612718138,-1.95069641697787,1.85170415462839e-05,0.00090862317778852,0.00073763079917096,1538,"tags=26%, list=11%, signal=23%","84035/12484/76499/237847/22417/18591/11689/19211/20496/21926/11747/20720/12527/11816/16171"
"GO:0019079","viral genome replication",107,0.591326281294977,1.71501902957152,1.94835006460898e-05,0.000947805121947282,0.000769439154371895,2196,"tags=38%, list=15%, signal=33%","21973/68713/100038882/17002/20304/229900/545384/69550/102639543/57444/236312/100033459/58185/67738/71586/623121/100040462/19106/15950/246727/18128/11793/23962/107373/20815/110355/56417/66101/19062/12454/13194/80750/98999/73158/231655/78781/246730/23825/80287/21849/225326"
"GO:0051384","response to glucocorticoid",101,-0.520575212926594,-1.82142568905901,2.13653358822028e-05,0.00102414264892466,0.000831410841213635,821,"tags=25%, list=6%, signal=23%","18548/22228/16601/20969/56484/12846/12193/13685/14815/13039/16952/17718/12043/21926/56637/12575/14284/11839/19225/20310/12192/22695/14282/14281/16171"
"GO:0050000","chromosome localization",112,0.59051528646561,1.71786154358508,2.14157066406361e-05,0.00102414264892466,0.000831410841213635,3032,"tags=49%, list=21%, signal=39%","11799/108000/52276/26934/229841/67629/12534/76464/75608/16319/268697/110033/67052/66442/67203/67037/20877/93759/67177/74187/51944/66468/72415/66700/66713/53869/11920/59014/70385/66977/109359/12237/67849/52563/12190/225898/234852/52696/26951/73804/228421/74117/67139/18226/22680/18005/54141/16211/381293/100502766/81601/21749/219114/320678/83815"
"GO:0033044","regulation of chromosome organization",230,0.517519207161152,1.5908738908316,2.21221915558355e-05,0.00104903804159311,0.000851621208765999,3154,"tags=44%, list=22%, signal=35%","11799/68612/52276/229841/67629/12534/76464/14211/16319/14156/231600/75430/21335/107995/56207/68298/268697/67141/54392/67052/66442/21454/18817/12236/11461/70099/18761/12704/76044/20877/93759/68549/18854/215387/66591/218973/233875/66468/73139/83796/56150/225280/19357/11991/23834/59047/78658/70799/70020/12235/11920/70385/22385/66977/12465/19704/245000/56456/12469/69716/12461/30949/74493/26992/12237/17222/12462/51812/52563/52683/69957/12468/50505/235661/101185/219150/52696/26951/26413/233789/227195/72057/22632/22680/18005/245474/223970/12464/68501/70315/81601/216853/21749/13870/219114/20174/68014/56317/30877/69535/56505/52864"
"GO:0019369","arachidonate metabolic process",29,-0.759285093465515,-2.10322263716941,2.26278929527346e-05,0.00105528264406844,0.000856690649241418,895,"tags=28%, list=6%, signal=26%","11689/13087/13110/13107/14775/625249/19225/66447"
"GO:0051412","response to corticosterone",12,-0.918296623260067,-2.10041378114273,2.26127286029308e-05,0.00105528264406844,0.000856690649241418,635,"tags=50%, list=4%, signal=48%","56484/12846/14815/12575/14282/14281"
"GO:0022613","ribonucleoprotein complex biogenesis",427,0.460895144509934,1.45638535302065,2.47059534657276e-05,0.00114275160169755,0.000927698960162611,4122,"tags=53%, list=29%, signal=39%","57444/269254/73736/17089/69639/50783/52530/67973/67276/14300/20641/28035/77591/19384/72462/56200/209011/68327/433702/68995/102216272/57316/192170/53356/67229/226982/20937/53890/22384/109075/66596/65961/78581/67134/212880/66138/235036/223499/228889/16418/208768/27374/106298/71340/13664/66164/66877/20815/18432/20630/68966/320790/67755/56417/50911/213895/72198/72515/68040/14113/67842/20227/234384/103573/78394/75593/27979/56412/67223/224823/28126/68533/11920/68979/59014/66235/73674/57750/225215/66583/231769/78655/75786/72047/245000/20222/18813/107732/52521/18572/67236/52705/71990/98221/71952/66446/50529/67920/72554/68845/66932/22258/67493/12261/330361/106338/68147/67996/69072/27756/217109/67832/18150/67465/66229/55989/105372/110809/101867/20595/328110/20901/223691/13211/224092/53414/67439/234549/70930/14105/57741/192159/320632/107071/229504/64934/70767/110816/67936/69126/70465/245474/69902/74035/27275/239528/67684/70683/68988/27966/69713/68184/97112/67239/103136/78796/213773/53817/66249/433864/72886/74778/20826/216987/67205/66603/74097/99480/20174/56095/448850/216766/69821/60315/57905/72171/56505/234374/434234/22185/98956/78651/227656/20935/208144/107686/98985/207932/71989/67390/19069/55944/214627/193116/14791/27998/230737/216156/104662/30946/21357/75686/11837/72662/66467/73830/15278/216119/16865/68879/16785/27993/66878/74200/67222/75416/12181/67040/19090/100042807/69237/57315/75273/21771/213541"
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway",87,-0.543293562421113,-1.83962042866308,2.65979192734443e-05,0.00120073646768037,0.00097477174465709,1363,"tags=29%, list=10%, signal=26%","22355/99633/54598/330814/56508/14744/14694/19219/11513/19217/14683/13610/70461/19222/11554/18577/382045/14682/11803/56089/12310/51801/11820/12652/14680"
"GO:0032543","mitochondrial translation",127,0.578630913709176,1.69876526410851,2.6235788989822e-05,0.00120073646768037,0.00097477174465709,3570,"tags=56%, list=25%, signal=42%","67681/68572/121022/66448/64656/211064/27395/353242/66163/233870/18100/102060/67994/68611/66242/18120/234384/94063/66077/75593/216767/79044/52856/28028/78523/67212/107732/66230/102436/50529/67840/66399/12261/66258/28030/106338/64655/68735/27393/69527/66407/52575/68537/27397/75398/107733/76366/381314/99045/94061/56280/72416/94067/76784/67270/56282/27398/64658/71799/94066/66047/66493/66973/64660/56284/65111/94062/69956/71989/66223/67308"
"GO:0010038","response to metal ion",268,-0.393360180030966,-1.52275849090796,2.65005385703916e-05,0.00120073646768037,0.00097477174465709,1015,"tags=17%, list=7%, signal=16%","11513/18145/12550/57320/12176/17420/12315/17260/18548/13087/54153/56338/22228/11750/13631/17750/20969/19055/20496/68066/12314/22041/17711/18438/12317/17258/18439/16502/12043/56637/18024/16590/14629/12215/16478/11747/19225/16477/66734/17967/22142/14282/17748/11820/16476/14281"
"GO:0031960","response to corticosteroid",114,-0.494150864465624,-1.76853512884723,2.69103809703811e-05,0.00120520063345921,0.000978395806040925,858,"tags=23%, list=6%, signal=22%","19942/18548/22228/16601/20969/56484/12846/12193/13685/14815/13039/16952/17718/12043/21926/56637/12575/14284/11839/19225/20310/12192/22695/14282/14281/16171"
"GO:0051450","myoblast proliferation",25,-0.792589339357222,-2.10384079365016,2.83620214379449e-05,0.0012596358952305,0.001022586980804,1209,"tags=40%, list=8%, signal=37%","20779/17536/71093/214812/72289/67367/12387/100041286/14775/14281"
"GO:0002683","negative regulation of immune system process",457,0.457990419885658,1.45114605281271,2.85722832871707e-05,0.0012596358952305,0.001022586980804,1977,"tags=27%, list=14%, signal=24%","15978/100038882/20555/22163/20723/17002/12367/20400/545384/12477/69550/16852/102639543/171285/16768/20302/16145/27007/236312/16153/547253/110168/21354/20737/20128/19260/16643/317757/16854/100033459/12798/67245/26987/24110/16362/104418/56045/328795/623121/100040462/64685/213233/17089/15040/237256/15950/93694/19264/246727/21355/208650/434341/231712/11793/17470/18102/20821/60533/14357/54396/11540/13482/12571/229521/15354/20877/22350/13011/11692/17131/83408/18566/11433/77799/93675/15902/13051/20850/243655/77733/57765/320795/74841/56417/76747/20371/22761/14991/224860/214763/193385/50754/268857/80861/17319/54215/54698/107321/16364/15944/21838/12524/11920/19172/240754/227326/14063/20535/27218/67664/18103/16859/20847/319817/16190/170823/12261/380732/26440/11651/67122/57757/238377/78308"
"GO:0045953","negative regulation of natural killer cell mediated cytotoxicity",19,0.812519598632044,1.81447994714657,2.93562453945241e-05,0.00127539292345131,0.00103537871846071,1081,"tags=53%, list=8%, signal=49%","20723/171285/21354/16643/15040/93694/21355/11692/243655/14991"
"GO:0006119","oxidative phosphorylation",121,-0.48079951310089,-1.72428347931424,2.93817260408771e-05,0.00127539292345131,0.00103537871846071,1374,"tags=42%, list=10%, signal=38%","56312/17710/17721/66046/27369/66152/66495/70316/54405/12857/57320/12858/17719/67264/17717/11848/12859/110323/14004/66091/22272/595136/20463/104130/12868/66218/66142/17711/68202/66576/269523/67184/67130/17716/12866/17718/66377/12867/21926/66383/66416/12861/67530/12864/68197/17991/68194/17720/66594/78330/103172"
"GO:0001913","T cell mediated cytotoxicity",48,0.682661373139008,1.76468860090907,3.03084187497774e-05,0.00129859486184783,0.00105421432025924,2037,"tags=48%, list=14%, signal=41%","14939/20723/18646/15018/16643/15039/74732/15040/19264/21355/16904/110557/15007/56532/15015/14991/15042/11891/12010/18950/13032/14964/12479"
"GO:0030101","natural killer cell activation",80,0.623531337901047,1.75299003257628,3.03764879964404e-05,0.00129859486184783,0.00105421432025924,2063,"tags=42%, list=14%, signal=37%","72310/12481/20400/171285/27007/19260/12721/16643/75345/16362/30925/74732/12142/15040/14360/19264/17101/268564/22324/56501/15902/20850/243655/54215/22778/16452/11891/70450/27218/18457/16859/57757/212123/21946"
"GO:0051303","establishment of chromosome localization",105,0.59657598261111,1.72313527399326,3.10408283050396e-05,0.00131701800094239,0.0010691704375428,3032,"tags=49%, list=21%, signal=39%","11799/108000/52276/26934/229841/67629/12534/76464/75608/16319/268697/110033/67052/66442/67203/67037/20877/93759/67177/51944/66468/72415/66700/53869/11920/59014/70385/66977/109359/12237/67849/52563/12190/225898/234852/52696/26951/73804/228421/67139/18226/22680/18005/54141/16211/381293/100502766/81601/21749/219114/83815"
"GO:0050806","positive regulation of synaptic transmission",127,-0.469925530988484,-1.71675332153659,3.178606381747e-05,0.00133857282180585,0.00108666889028774,1345,"tags=20%, list=9%, signal=18%","19259/18479/59287/14083/11838/14645/19219/12772/19211/11554/260297/94245/19400/67826/15387/21926/22177/56637/19225/16573/64011/20720/18196/11820/11816"
"GO:0140374","antiviral innate immune response",51,0.688889023786344,1.80395629641441,3.28757541161749e-05,0.00137420652205611,0.001115596740067,2057,"tags=49%, list=14%, signal=42%","58203/15959/15945/15958/24110/71586/19106/217069/246727/667370/23962/338467/215243/215210/56480/80861/17973/12034/54131/13204/231655/69192/22034/93765/246730"
"GO:0007600","sensory perception",280,-0.38738486121304,-1.53524750367744,3.3525516618799e-05,0.00139106242852855,0.00112928055979112,796,"tags=12%, list=6%, signal=11%","12772/102774/14683/22248/56226/50769/195208/20496/12846/18577/18438/71175/15211/14062/24064/66270/18439/13819/21926/20719/16590/20274/78286/14775/14688/12310/20720/17920/19156/100039953/14680/64337/18378"
"GO:0044786","cell cycle DNA replication",38,0.729371865814752,1.82988450131143,3.41451136376212e-05,0.00140642975370144,0.00114175593200866,2002,"tags=58%, list=14%, signal=50%","17217/17218/17220/17219/17215/18538/21877/16881/57441/27214/17216/237877/67141/12544/19361/67177/18968/19704/66404/108961/12545/12190"
"GO:0009913","epidermal cell differentiation",148,-0.465139732350886,-1.71870273232223,3.56709388446368e-05,0.00145863121666874,0.00118413368308055,905,"tags=16%, list=6%, signal=15%","16664/19878/56338/58208/16449/19055/19877/16667/16952/80859/17133/12575/14284/18472/55948/19225/15205/16600/12192/100126226/22695/17920/19156/16171"
"GO:0033260","nuclear DNA replication",33,0.738315805323352,1.79881507357462,3.64367701047331e-05,0.00147922801223748,0.00120085439981673,2002,"tags=61%, list=14%, signal=52%","17217/17218/17220/17219/17215/18538/21877/16881/57441/27214/17216/237877/12544/19361/67177/18968/19704/66404/12545/12190"
"GO:0033045","regulation of sister chromatid segregation",101,0.595087239112493,1.71347133768519,3.68677545350033e-05,0.00148603384886445,0.00120637945666417,2109,"tags=44%, list=15%, signal=37%","11799/68612/52276/229841/67629/12534/76464/16319/231600/75430/21335/107995/268697/67141/67052/66442/18817/12236/11461/12704/20877/93759/66591/66468/83796/56150/19357/23834/70799/12235/11920/70385/66977/56456/69716/30949/26992/12237/17222/52563/69957/235661/52696/26951"
"GO:0008544","epidermis development",251,-0.395555234750462,-1.55214227763792,4.28243724612702e-05,0.00171388605531168,0.00139135251176893,1195,"tags=18%, list=8%, signal=17%","81535/93691/110308/14368/20602/19165/12550/16011/16664/19878/56338/67512/58208/14683/16449/22608/235574/19055/19877/11789/232685/171211/16667/12387/13039/16952/80859/12043/21926/17133/12575/14284/18472/20185/55948/16001/19225/15205/16600/12192/100126226/22695/17920/19156/16171"
"GO:0045598","regulation of fat cell differentiation",118,-0.481497376319103,-1.7398234241383,4.33815162307199e-05,0.00172395701471797,0.00139952823303256,1583,"tags=27%, list=11%, signal=24%","63873/232430/21821/26416/72007/12006/26383/53322/20602/20668/268396/75302/240396/12156/11689/12162/12224/16449/66273/12193/22724/217166/21926/235320/19885/12608/19883/19225/15205/100201/12192/22695"
"GO:0002716","negative regulation of natural killer cell mediated immunity",20,0.806859765601629,1.82639642078792,4.62635117967751e-05,0.00182562935013428,0.00148206701022867,1081,"tags=50%, list=8%, signal=46%","20723/171285/21354/16643/15040/93694/21355/11692/243655/14991"
"GO:0018958","phenol-containing compound metabolic process",69,-0.568221034449909,-1.85120778851823,4.70415331896062e-05,0.00184344008186769,0.00149652596813718,1140,"tags=20%, list=8%, signal=19%","224671/57320/14462/14085/12846/72472/13039/17069/18227/13819/12043/13030/11669/53315"
"GO:1901990","regulation of mitotic cell cycle phase transition",313,0.480157588310933,1.5015080413899,4.86911856745818e-05,0.00189492662594252,0.00153832333978788,3321,"tags=44%, list=23%, signal=35%","11799/20555/68612/16906/108000/20135/52276/19891/14056/229841/67629/12534/269582/76464/19188/104418/16319/28036/12581/231600/27214/19186/67153/75430/237256/107995/237877/268697/67141/19650/67052/66442/12447/330177/12531/20133/20184/18817/12236/381921/76843/11461/12571/18761/21781/20877/235559/13555/66591/15902/208768/66468/83796/80280/11792/56150/19357/13194/53869/23834/70799/12034/230809/12189/12235/225182/11920/70385/66977/116871/245000/56456/69716/66209/30949/53317/26992/74268/12237/72611/67849/12445/12572/234736/11651/229543/52563/12545/69957/56453/235661/12450/22390/12649/52696/26951/12144/11491/70601/21423/54451/227292/12122/233805/19192/72057/208643/22680/67628/12530/66671/12567/15170/381293/68251/72772/68501/17246/21803/68145/12021/72776/219114/68014/12448/56317/52679/72008/66983/19684/69754/17283/20460/227331/218294/77011/270669/59008/19052"
"GO:0051255","spindle midzone assembly",12,0.890735041034855,1.79161925678464,5.01906233113774e-05,0.00193990196812399,0.00157483484247379,937,"tags=67%, list=7%, signal=62%","11799/233406/52276/26934/16319/16571/20877/71819"
"GO:0007606","sensory perception of chemical stimulus",41,-0.675164726136986,-1.99534737960311,5.06643300441986e-05,0.00194488989414566,0.00157888409847728,775,"tags=24%, list=5%, signal=23%","68795/102774/14683/18577/78286/14688/100039953/14680/64337/18378"
"GO:0051231","spindle elongation",12,0.890618511437078,1.79138486983258,5.17468910059505e-05,0.00195769609117643,0.00158928031726309,937,"tags=75%, list=7%, signal=70%","11799/233406/52276/26934/16551/16319/16571/20877/71819"
"GO:0008217","regulation of blood pressure",127,-0.462154105307002,-1.68836239580056,5.2038705241266e-05,0.00195769609117643,0.00158928031726309,1120,"tags=21%, list=8%, signal=20%","18591/83814/12168/74617/69632/12873/11848/102774/11610/14683/67972/72461/11554/12846/15937/235431/18438/14062/11835/60596/21926/14682/78286/66259/19225/12310/11928"
"GO:0071216","cellular response to biotic stimulus",226,0.508310229851431,1.56468130170563,5.19552412658463e-05,0.00195769609117643,0.00158928031726309,2624,"tags=35%, list=18%, signal=29%","15978/12774/17002/14469/108670/12511/171285/15900/20846/16145/55932/27007/16153/229898/15945/20128/19260/66824/319236/12125/97165/214855/100702/22352/18750/26397/18128/60533/54396/76681/207728/11692/13198/56722/20539/22169/57783/13051/18036/667823/108954/209387/21938/17319/18671/216161/16176/266632/17874/15944/12524/24061/414084/16452/12010/19704/18578/54131/11898/12334/12042/14870/18786/11651/22034/434219/26413/22026/192159/12122/230594/12514/231130/238871/12362/108960/19247/12567/15170"
"GO:0045954","positive regulation of natural killer cell mediated cytotoxicity",32,0.736820924673071,1.79253337794291,5.32138510921431e-05,0.00198864742856267,0.00161440697074247,1238,"tags=53%, list=9%, signal=49%","20400/16768/16641/27007/16642/16643/317757/30925/15040/16174/83408/22324/20850/243655/14991/54215/54698"
"GO:0006937","regulation of muscle contraction",101,-0.502917110231277,-1.75964225974728,5.67167421434969e-05,0.00209184690141015,0.0016981854957585,1136,"tags=23%, list=8%, signal=21%","15519/19219/11938/13043/12315/11848/67972/11554/12314/18438/14062/114249/14790/60596/100986/16590/19735/19225/15370/12310/11928/11931/12652"
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle",92,0.593390403988254,1.69673397700468,5.67065762162553e-05,0.00209184690141015,0.0016981854957585,2109,"tags=45%, list=15%, signal=38%","11799/68612/52276/229841/67629/76464/16319/75430/21335/107995/268697/67141/67052/66442/18817/12236/11461/12704/20877/66591/66468/83796/56150/19357/23834/70799/12235/11920/70385/66977/56456/69716/30949/26992/12237/17222/52563/69957/235661/52696/26951"
"GO:0000022","mitotic spindle elongation",10,0.913698467567751,1.7670711854813,5.745011952797e-05,0.00210513652270347,0.00170897416394891,937,"tags=80%, list=7%, signal=75%","11799/233406/52276/26934/16319/16571/20877/71819"
"GO:0007346","regulation of mitotic cell cycle",450,0.448947885988087,1.42083395606912,5.8622917362562e-05,0.00213425240436734,0.00173261077325548,3321,"tags=40%, list=23%, signal=32%","17345/11799/20555/68612/16906/66197/108907/108000/54124/20135/52276/19891/14056/229841/67629/12487/12534/269582/76464/19188/104418/16319/57441/28036/12581/231600/27214/19186/67153/75430/237256/107995/237877/18750/268697/67141/19650/67052/66442/12447/330177/12531/20133/20184/18817/12236/381921/76843/11461/12571/18761/21781/103733/20877/93759/235559/18854/218977/13555/66591/15902/52477/208768/20850/66131/66468/83796/80280/11792/56150/12228/16176/19357/13194/53869/23834/70799/12034/13144/18715/230809/12189/12235/225182/11920/70385/71177/100088/66977/116871/245000/380629/56456/72508/69716/66209/30949/53317/20878/26992/74268/12237/72611/67849/12445/12572/66440/234736/11651/229543/52563/12545/217718/69957/56453/12190/235661/12450/73754/22390/12649/52696/26951/12144/15183/11491/70601/66854/74256/21423/108912/54451/227292/24068/12122/233805/18226/19192/72057/208643/22680/67628/12530/223723/66671/13684/19247/12567/15170/381293/68251/72772/68501/13560/17246/21803/68145/12021/77744/72776/219114/68014/12448/56317/68240/52679/11909/72008/268465/66983/19684/69754/17283/20460/227331/218294/77011/11350/270669/59008/19052"
"GO:0001823","mesonephros development",67,-0.575792681489856,-1.85670959121186,6.29556763862822e-05,0.00224847393574551,0.0018253371327988,1862,"tags=33%, list=13%, signal=29%","56753/18514/54710/14734/17869/12505/20682/22417/14859/12156/14462/12162/18763/20969/12387/114249/12043/24063/20971/19713/15205/17075"
"GO:0072163","mesonephric epithelium development",67,-0.575792681489856,-1.85670959121186,6.29556763862822e-05,0.00224847393574551,0.0018253371327988,1862,"tags=33%, list=13%, signal=29%","56753/18514/54710/14734/17869/12505/20682/22417/14859/12156/14462/12162/18763/20969/12387/114249/12043/24063/20971/19713/15205/17075"
"GO:0072164","mesonephric tubule development",67,-0.575792681489856,-1.85670959121186,6.29556763862822e-05,0.00224847393574551,0.0018253371327988,1862,"tags=33%, list=13%, signal=29%","56753/18514/54710/14734/17869/12505/20682/22417/14859/12156/14462/12162/18763/20969/12387/114249/12043/24063/20971/19713/15205/17075"
"GO:0045839","negative regulation of mitotic nuclear division",60,0.639544823986975,1.71827069791247,6.44542849339462e-05,0.00228751905586326,0.00185703441266159,2109,"tags=52%, list=15%, signal=44%","11799/52276/229841/67629/76464/16319/75430/107995/268697/67141/67052/66442/18817/12236/20877/66591/66468/56150/19357/70799/12235/11920/70385/66977/69716/30949/12237/235661/12649/52696/26951"
"GO:0072073","kidney epithelium development",107,-0.503189348514914,-1.76860427319903,6.48689581734918e-05,0.00228784706858134,0.00185730069717787,1862,"tags=32%, list=13%, signal=28%","56753/18514/54710/14042/14734/17869/12484/13388/12505/20682/22417/14859/18591/12156/14462/17260/12162/18763/18129/16449/20969/110446/12387/114249/211401/12043/24063/71602/20971/12488/16878/19713/15205/17075"
"GO:0090257","regulation of muscle system process",176,-0.421138548800624,-1.60679335946265,6.62439906390808e-05,0.00232183129923188,0.00188488948846865,1188,"tags=21%, list=8%, signal=20%","14083/15519/19219/11938/16905/13043/16011/19878/12315/17260/11848/67972/56484/19055/11554/19877/12314/14815/18438/17258/14062/57080/114249/14790/60596/100986/56637/16590/19735/18124/19225/15370/12310/11928/16600/11931/12652"
"GO:0021953","central nervous system neuron differentiation",150,-0.446922591274564,-1.66675400826369,6.6822953971026e-05,0.00232766622999074,0.00188962635270893,781,"tags=13%, list=5%, signal=12%","19211/58208/22272/12387/20187/20266/105689/18032/14790/18227/14682/18472/19883/12227/15205/16911/22142/19156/107503"
"GO:0044784","metaphase/anaphase transition of cell cycle",93,0.59938963485238,1.71376258442405,7.30426662549991e-05,0.00252871021887706,0.00205283618690188,2109,"tags=45%, list=15%, signal=39%","11799/68612/52276/229841/67629/76464/16319/231600/75430/21335/107995/268697/67141/67052/66442/18817/12236/11461/12704/20877/66591/66468/83796/56150/19357/23834/70799/12235/11920/70385/66977/56456/69716/30949/26992/12237/17222/52563/69957/235661/52696/26951"
"GO:0001656","metanephros development",62,-0.58184501831147,-1.85822667992673,7.4099026314323e-05,0.00254963905787637,0.00206982646033334,1721,"tags=31%, list=12%, signal=27%","18596/14734/17869/20682/22417/18591/13036/12162/18763/110446/15903/12387/211401/12043/24063/16878/19713/15205/13653"
"GO:0010965","regulation of mitotic sister chromatid separation",60,0.637476273941797,1.71271310633095,7.68964511003549e-05,0.00262985862763214,0.00213494963437796,2109,"tags=55%, list=15%, signal=47%","11799/68612/52276/229841/67629/76464/16319/75430/107995/268697/67141/67052/66442/18817/12236/20877/66591/66468/56150/19357/70799/12235/11920/70385/66977/69716/30949/12237/52563/69957/235661/52696/26951"
"GO:0051985","negative regulation of chromosome segregation",54,0.664500960935114,1.75628698710907,7.93752419225062e-05,0.00269828006125724,0.00219049494512839,2109,"tags=59%, list=15%, signal=51%","11799/52276/229841/67629/76464/16319/231600/75430/107995/268697/67141/67052/66442/18817/12236/20877/93759/66591/66468/56150/19357/70799/12235/11920/70385/66977/69716/30949/12237/235661/52696/26951"
"GO:0141086","negative regulation of inflammasome-mediated signaling pathway",23,0.767489783546213,1.77276363275303,8.07630424346358e-05,0.00270708761239536,0.00219764501695526,1274,"tags=52%, list=9%, signal=48%","545384/102639543/16145/236312/20128/100033459/623121/100040462/15950/54396/268857/15944"
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",52,0.664985312766542,1.74635193875899,8.15532330510741e-05,0.00270708761239536,0.00219764501695526,2109,"tags=60%, list=15%, signal=51%","11799/52276/229841/67629/76464/16319/231600/75430/107995/268697/67141/67052/66442/18817/12236/20877/66591/66468/56150/19357/70799/12235/11920/70385/66977/69716/30949/12237/235661/52696/26951"
"GO:1905819","negative regulation of chromosome separation",52,0.664985312766542,1.74635193875899,8.15532330510741e-05,0.00270708761239536,0.00219764501695526,2109,"tags=60%, list=15%, signal=51%","11799/52276/229841/67629/76464/16319/231600/75430/107995/268697/67141/67052/66442/18817/12236/20877/66591/66468/56150/19357/70799/12235/11920/70385/66977/69716/30949/12237/235661/52696/26951"
"GO:0030216","keratinocyte differentiation",97,-0.495090888386095,-1.70439472196879,8.02769301857591e-05,0.00270708761239536,0.00219764501695526,905,"tags=19%, list=6%, signal=18%","16664/19878/56338/58208/19055/19877/16667/16952/80859/12575/14284/55948/19225/12192/100126226/22695/19156/16171"
"GO:0002708","positive regulation of lymphocyte mediated immunity",125,0.561784795980273,1.64799944282812,8.51377561696617e-05,0.00280954595359884,0.00228082188273541,1567,"tags=35%, list=11%, signal=32%","15978/20400/16768/16641/15018/27007/16642/12487/16643/317757/58185/15039/107823/214855/30925/15040/237877/19264/21355/110557/15007/16174/13482/15015/268564/83408/22324/20850/22042/22628/243655/15510/57765/20371/14991/74131/16176/54215/54698/15042/12010/18950/27218/22030"
"GO:0031577","spindle checkpoint signaling",55,0.649236206827541,1.72197706740444,8.62772698791371e-05,0.00283059670888355,0.00229791112921667,2109,"tags=56%, list=15%, signal=48%","11799/52276/229841/67629/76464/16319/231600/75430/107995/268697/67052/66442/56419/18817/12236/20877/66591/66468/56150/70799/12235/11920/70385/66977/69716/30949/20878/12237/235661/52696/26951"
"GO:0002429","immune response-activating cell surface receptor signaling pathway",247,0.490050032387247,1.5143305177031,9.14445496700204e-05,0.00298278377912095,0.00242145835207745,2549,"tags=35%, list=18%, signal=29%","15978/12526/17002/20400/12477/12525/16641/27007/16642/12487/19260/16643/16854/67245/16818/104418/328795/70110/64685/210757/66271/14360/19264/15461/208650/16797/18755/12501/18751/246177/22350/13057/13667/74015/22637/239743/16019/77799/93675/226422/243655/107746/22031/20371/224860/56480/54215/268749/17874/109905/107321/66592/21838/209354/414084/240754/18176/14063/18578/12047/217715/54131/12503/319817/106957/12042/12929/18803/16534/22034/14784/16423/93765/224826/246730/16409/26413/12028/74256/11486/56310/231130/238871/19255/108723/108960/19164"
"GO:0051306","mitotic sister chromatid separation",63,0.635894707372944,1.72703764063797,9.28388250001424e-05,0.0030037308095445,0.00243846339351738,2109,"tags=56%, list=15%, signal=48%","11799/68612/52276/229841/67629/76464/16319/75430/107995/268697/67141/67052/66442/18817/12236/20877/66591/66468/56150/19357/70799/12235/11920/70385/66977/69716/30949/208718/12237/52563/52683/69957/235661/52696/26951"
"GO:0050890","cognition",251,-0.384332425822318,-1.50810444251177,9.3151318743627e-05,0.0030037308095445,0.00243846339351738,1212,"tags=17%, list=8%, signal=16%","59287/20779/11838/224671/14667/18003/22333/19165/224938/17536/16835/11843/22215/17260/19211/432572/14683/195208/11554/68942/260297/12846/71175/94245/80286/13654/18032/21833/14790/18227/16590/18472/66259/19225/12227/17967/22142/13653/11820/11816/16476/14281"
"GO:0050852","T cell receptor signaling pathway",120,0.560254924896496,1.63955207596796,9.60329953044841e-05,0.00307905791195002,0.00249961480601145,2624,"tags=44%, list=18%, signal=36%","15978/12526/20400/12477/12525/12487/19260/16854/16818/104418/328795/210757/14360/19264/15461/208650/16797/12501/22350/13667/74015/22637/77799/93675/226422/20371/54215/268749/66592/21838/209354/18176/18578/12047/217715/12503/319817/106957/12042/12929/18803/16534/22034/93765/224826/26413/74256/11486/238871/19255/108723/19164/15170"
