"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","tissue"
"Sephs2",0.00166901539904595,0.641185780629609,1,1,1,"Sephs2","RM"
"Eif1ad",0.00167508371220949,0.68401741836082,1,1,1,"Eif1ad","RM"
"Ube2z",0.00167899711812285,0.63144085582291,1,0.667,1,"Ube2z","RM"
"Gm16136",0.00167983315119415,-0.233499239825186,0.333,0.667,1,"Gm16136","RM"
"Gpr146",0.00168289127506666,0.623676777233389,1,0.333,1,"Gpr146","RM"
"Cenpp",0.00168540596369384,0.42648552851456,1,0,1,"Cenpp","RM"
"Gm19585",0.00168752705449729,0.811681885966309,1,1,1,"Gm19585","RM"
"Tcp1",0.00171130611153006,0.710310703832587,1,1,1,"Tcp1","RM"
"Il17ra",0.00172243497407537,0.720703455226776,1,1,1,"Il17ra","RM"
"Rilpl2",0.00173192391281281,0.992106516624763,1,1,1,"Rilpl2","RM"
"Fam204a",0.00173287660835061,0.708716096608488,1,1,1,"Fam204a","RM"
"Rab21",0.00174187110515043,-0.187386226303834,1,1,1,"Rab21","RM"
"Gripap1",0.00174520915659935,0.681750349774604,1,1,1,"Gripap1","RM"
"Hnrnph3",0.00174617960196096,-0.32855771920708,1,1,1,"Hnrnph3","RM"
"Oas3",0.00175303586205915,0.812711101780299,1,1,1,"Oas3","RM"
"Bmp7",0.00175317586298499,-0.324751995779628,1,1,1,"Bmp7","RM"
"Ncapg2",0.00176145984149915,0.660565304589451,1,0.667,1,"Ncapg2","RM"
"Med21",0.00177075755192217,-0.297824584480907,1,1,1,"Med21","RM"
"Smyd2",0.00177321124602118,-0.399883478268321,1,1,1,"Smyd2","RM"
"Emd",0.00178316381495039,-0.218195072615854,1,1,1,"Emd","RM"
"Nsmce4a",0.00179539183841168,0.706230362552807,1,1,1,"Nsmce4a","RM"
"Tpgs2",0.0017974847966315,-0.373484986081727,1,1,1,"Tpgs2","RM"
"Anapc15",0.00180167521675349,0.908361686179633,1,0.667,1,"Anapc15","RM"
"Pcbp4",0.00180187063406699,0.367887775223624,1,0,1,"Pcbp4","RM"
"2610001J05Rik",0.00180270118823825,0.676699700772018,1,1,1,"2610001J05Rik","RM"
"Sart3",0.00181660046819981,0.640168501180999,1,0.667,1,"Sart3","RM"
"Cdc34",0.00181834248696671,0.819651810452885,1,1,1,"Cdc34","RM"
"Anxa11",0.0018203951955479,0.67279901369827,1,1,1,"Anxa11","RM"
"Ifi204",0.00182365680020822,1.01533212788597,1,0.333,1,"Ifi204","RM"
"Ctdsp2",0.00182397458252545,-0.32248556730524,1,1,1,"Ctdsp2","RM"
"Glo1",0.00182568591557136,-0.306420574366941,1,1,1,"Glo1","RM"
"Ifi47",0.00183325971843453,0.980146012110092,1,1,1,"Ifi47","RM"
"Tnrc6c",0.00183605261659628,-0.202028635884489,1,1,1,"Tnrc6c","RM"
"Gm17491",0.00185991174554024,0.392961520442652,1,0,1,"Gm17491","RM"
"Tfdp1",0.00186104607982652,0.656263699101503,1,1,1,"Tfdp1","RM"
"Dap",0.00186771905029791,-0.274531595289573,1,1,1,"Dap","RM"
"Ptrhd1",0.00187272400816393,0.659111088992908,1,1,1,"Ptrhd1","RM"
"Chrna1os",0.00188019148517261,-0.181689961399375,0.667,1,1,"Chrna1os","RM"
"Myo1g",0.00188704209510773,0.675402609174045,1,1,1,"Myo1g","RM"
"Slc16a2",0.0018953898643896,-0.18974241756492,0.333,0.667,1,"Slc16a2","RM"
"Hist2h2bb",0.00190154085041206,0.776644495564795,1,0.333,1,"Hist2h2bb","RM"
"Gpx2",0.00190361036913231,-0.1946506789478,0.667,0.667,1,"Gpx2","RM"
"Tars",0.001904013002699,0.660459550902209,1,1,1,"Tars","RM"
"Ifi213",0.001906707618798,0.971973224574746,1,1,1,"Ifi213","RM"
"Syt11",0.00191011435722973,0.660556909082697,1,0.333,1,"Syt11","RM"
"Gbp6",0.00192299073908818,0.932302981983762,1,1,1,"Gbp6","RM"
"Ogfr",0.00192368471993251,0.671890683704366,1,1,1,"Ogfr","RM"
"Lrrc25",0.00193205949719619,-0.255671040249109,0.667,0.667,1,"Lrrc25","RM"
"Tle2",0.00193441533924634,-0.192224853017417,0.667,0.667,1,"Tle2","RM"
"Ildr1",0.00194140462953739,0.354467029854214,1,0,1,"Ildr1","RM"
"Nubp1",0.00194595641748711,0.648568772874254,1,1,1,"Nubp1","RM"
"Itgam",0.00195584599852585,0.352256652244687,1,0,1,"Itgam","RM"
"Lamc1",0.00196818843547776,0.681186955392328,1,0.333,1,"Lamc1","RM"
"Ifi211",0.00197381919780103,0.583853046132226,1,0,1,"Ifi211","RM"
"Hist1h2an",0.00197844022803353,0.379857134708589,1,0,1,"Hist1h2an","RM"
"Tecr",0.00198238597477607,-0.256078120819888,1,1,1,"Tecr","RM"
"Trim12a",0.0019845691771434,0.677743198497125,1,1,1,"Trim12a","RM"
"Adrb1",0.0019853375044355,-0.407795413694698,1,0.667,1,"Adrb1","RM"
"Tomm70a",0.00200027835967043,0.699803359019408,1,1,1,"Tomm70a","RM"
"Znrd1",0.00202994796000314,-0.246909216788911,1,1,1,"Znrd1","RM"
"Pim3",0.00203143242771714,-0.400214560248818,1,1,1,"Pim3","RM"
"Wee1",0.00203940394995042,0.360000702039438,1,0,1,"Wee1","RM"
"Abhd16a",0.00205338851554563,-0.431935166541308,1,1,1,"Abhd16a","RM"
"Ablim1",0.00208386587289088,0.621821792470925,1,1,1,"Ablim1","RM"
"Flna",0.00209050431368207,0.680750127252069,1,1,1,"Flna","RM"
"Hid1",0.002097080598284,0.348312505089915,1,0,1,"Hid1","RM"
"Creg1",0.00210325148837487,-0.390239794589078,1,1,1,"Creg1","RM"
"Tsnax",0.00212028410200817,0.637193812150607,1,1,1,"Tsnax","RM"
"Prkcb",0.00213369703383884,0.680267094350713,1,1,1,"Prkcb","RM"
"Fmc1",0.00214068417147048,-0.428814473697324,1,1,1,"Fmc1","RM"
"Tcrg-V6",0.00214536800630121,-0.260705366047545,1,1,1,"Tcrg-V6","RM"
"Znrd2",0.00215313855845699,0.655578728611541,1,1,1,"Znrd2","RM"
"Asxl2",0.00216380428096401,-0.269442140657401,1,1,1,"Asxl2","RM"
"Nup153",0.00216571841893463,0.693895423136241,1,1,1,"Nup153","RM"
"Bend4",0.00217097281182455,0.599946727672703,1,0.667,1,"Bend4","RM"
"Clcn7",0.00217822894457848,-0.313077378915952,1,1,1,"Clcn7","RM"
"Gm31597",0.00217968975618872,0.636596272178004,1,0.333,1,"Gm31597","RM"
"Zfp444",0.00218020488921243,-0.320688388235737,1,1,1,"Zfp444","RM"
"Oasl2",0.00219637209244372,0.723658745489813,1,0.667,1,"Oasl2","RM"
"Zfp57",0.00219780095471045,-0.19631659970364,1,0.667,1,"Zfp57","RM"
"Dhfr",0.00220444121950455,0.632506408753871,1,1,1,"Dhfr","RM"
"Vdac1",0.00221958168598654,-0.266855546034842,1,1,1,"Vdac1","RM"
"Cd226",0.00222476777545481,-0.290708080662995,1,1,1,"Cd226","RM"
"Exoc6",0.00222813034725894,0.631610129443084,1,0.667,1,"Exoc6","RM"
"Trappc5",0.00223183620250811,0.666037563888637,1,1,1,"Trappc5","RM"
"Qpctl",0.00224252994006266,0.361549996462563,1,0,1,"Qpctl","RM"
"Gnb2",0.0022482848702057,-0.115313097248584,1,1,1,"Gnb2","RM"
"Tmem14c",0.00226575452362045,0.61023702240801,1,1,1,"Tmem14c","RM"
"Mbnl2",0.0022678640282958,-0.319438146248702,1,1,1,"Mbnl2","RM"
"Gng2",0.00226850335927191,0.703374007659112,1,1,1,"Gng2","RM"
"Ada",0.00227606660637603,0.341338295607513,1,0,1,"Ada","RM"
"Asb1",0.00228359010455746,0.341669891416322,1,0,1,"Asb1","RM"
"Elovl6",0.00228939116157262,0.550239373521973,1,0.333,1,"Elovl6","RM"
"Myl4",0.00228968502060078,0.352772060083577,1,0,1,"Myl4","RM"
"Ccny",0.00231229532683384,-0.439282701182052,1,1,1,"Ccny","RM"
"Herc6",0.00232225133413126,0.920780279058601,1,1,1,"Herc6","RM"
"Arhgap11a",0.00232407651921671,0.683077564609687,1,0.667,1,"Arhgap11a","RM"
"Ccpg1",0.00233010698270064,-0.327844206617786,1,1,1,"Ccpg1","RM"
"Mfap1a",0.00233184555842116,0.621099345426611,1,1,1,"Mfap1a","RM"
"Zbed4",0.00234875351011876,0.346723372357089,1,0,1,"Zbed4","RM"
"Il21r",0.00235057717096984,0.887860442571023,1,1,1,"Il21r","RM"
"Mybl2",0.00235608256170099,0.372360018681893,1,0,1,"Mybl2","RM"
"Bivm",0.00235660055791831,-0.262972131501768,1,1,1,"Bivm","RM"
"Tor2a",0.00235772177432547,0.667139024445274,1,1,1,"Tor2a","RM"
"Rab11fip4",0.00235929184209621,0.601180525466084,1,0.667,1,"Rab11fip4","RM"
"Mad2l1bp",0.00236716831686107,0.606001523518987,1,0.333,1,"Mad2l1bp","RM"
"Apbb2",0.00237154068353242,-0.290399776041233,1,0.667,1,"Apbb2","RM"
"Ppil1",0.0023793877760591,0.703238975711647,1,1,1,"Ppil1","RM"
"9930111J21Rik2",0.00238984681199903,1.0801942315549,1,1,1,"9930111J21Rik2","RM"
"Eri1",0.00239948599750076,0.83803104654967,1,0.667,1,"Eri1","RM"
"Nceh1",0.00240616902968697,-0.36091819733113,1,1,1,"Nceh1","RM"
"Cd24a",0.00242491450617125,-0.175677130129089,1,0.667,1,"Cd24a","RM"
"Il4",0.00243551478791341,-0.377447671772432,1,1,1,"Il4","RM"
"Paip2b",0.00244264527079286,0.59870095323202,1,0.667,1,"Paip2b","RM"
"Lrba",0.00244735034519322,0.684553796161486,1,1,1,"Lrba","RM"
"Chek1",0.00244884415398886,0.358071282794495,1,0,1,"Chek1","RM"
"Hist1h3f",0.00246983497390418,0.546172380646165,1,0.333,1,"Hist1h3f","RM"
"Trmt13",0.00247666593704702,0.589237990315843,1,0.667,1,"Trmt13","RM"
"Ctnnbl1",0.00248991171536327,0.636465388604318,1,1,1,"Ctnnbl1","RM"
"Stk19",0.00250012851585034,0.646893143759727,1,1,1,"Stk19","RM"
"Utp23",0.00250152505275468,0.624253773723502,1,1,1,"Utp23","RM"
"Gbp9",0.00250265165528168,0.835558852399779,1,1,1,"Gbp9","RM"
"Tnks1bp1",0.00250609610243427,0.334071573765059,1,0,1,"Tnks1bp1","RM"
"Bak1",0.00250947486079862,0.672106443217644,1,1,1,"Bak1","RM"
"Ppat",0.00251819960646483,0.699222267553308,1,1,1,"Ppat","RM"
"Rcor1",0.00252019412450567,-0.306641661576039,1,1,1,"Rcor1","RM"
"Cstf2",0.00252207649554969,0.593417259013864,1,0.667,1,"Cstf2","RM"
"Anxa7",0.00253340407729836,-0.347806922192663,1,1,1,"Anxa7","RM"
"Trp53bp2",0.00254842457232249,-0.320564885890866,1,1,1,"Trp53bp2","RM"
"Pvrig",0.00255028473250558,-0.267579672048778,1,1,1,"Pvrig","RM"
"Rom1",0.00255951323166135,0.629509600662445,1,0.333,1,"Rom1","RM"
"Sept11",0.00257490216894908,-0.196883698958966,1,1,1,"Sept11","RM"
"D330041H03Rik",0.00257727278807114,0.593379823644073,1,0.667,1,"D330041H03Rik","RM"
"Rtl8a",0.00257830672524817,-0.300195814240164,1,1,1,"Rtl8a","RM"
"Itga1",0.0025848548652112,-0.306421864983747,1,1,1,"Itga1","RM"
"Mocs3",0.00258521296149128,0.340361348126772,1,0,1,"Mocs3","RM"
"Dtl",0.00260231963616537,0.67857616142372,1,1,1,"Dtl","RM"
"Gtf2f1",0.00261043466328212,0.641772004358431,1,1,1,"Gtf2f1","RM"
"Adora2a",0.00262696779225573,0.690572963483674,1,1,1,"Adora2a","RM"
"Arsb",0.0026287123628813,0.766986402073689,1,1,1,"Arsb","RM"
"Tm9sf3",0.00263010181142921,-0.131783245469715,1,1,1,"Tm9sf3","RM"
"Esm1",0.00263242078235129,0.331250373067221,1,0,1,"Esm1","RM"
"Bbs2",0.00263875761033545,-0.206920182533156,1,0.667,1,"Bbs2","RM"
"Anxa1",0.00264914484198857,-0.563127237630933,1,1,1,"Anxa1","RM"
"Cerk",0.00264999417869632,-0.354495533373962,1,1,1,"Cerk","RM"
"1700012B09Rik",0.00265165074285476,-0.332616272744796,0.667,0.667,1,"1700012B09Rik","RM"
"Fbln2",0.00267094455788274,-0.252226093505967,0.333,0.667,1,"Fbln2","RM"
"Plekha1",0.00268057039105488,-0.42507812947957,1,1,1,"Plekha1","RM"
"Arrdc4",0.00270221080199717,-0.419687495869307,1,1,1,"Arrdc4","RM"
"Arhgef7",0.00271717257364154,0.608080943714869,1,0.333,1,"Arhgef7","RM"
"Alox5",0.00273473872927144,-0.300686789035278,0.667,0.667,1,"Alox5","RM"
"Treml2",0.00274482837853659,0.634415561721008,1,0.333,1,"Treml2","RM"
"1110038F14Rik",0.00274704883079282,0.656977712069367,1,1,1,"1110038F14Rik","RM"
"Zc3h13",0.0027470916306112,-0.21177673361989,1,1,1,"Zc3h13","RM"
"Tmem97",0.00274913957216719,0.628693782688042,1,0.667,1,"Tmem97","RM"
"Adam19",0.00275474790812269,0.669388526220542,1,1,1,"Adam19","RM"
"Gm36043",0.00276153286878587,0.327653387205419,1,0,1,"Gm36043","RM"
"Dgka",0.00279261811241147,0.645336505209465,1,1,1,"Dgka","RM"
"Mcts1",0.00279279376579522,0.68116513847907,1,1,1,"Mcts1","RM"
"Cep68",0.00281543156003642,0.334649770693347,1,0,1,"Cep68","RM"
"Vegfb",0.00282258657307435,-0.362940050004224,1,1,1,"Vegfb","RM"
"Src",0.00282322820128577,-0.221068702152359,1,1,1,"Src","RM"
"Ifrd2",0.00283115802297508,0.329888060916959,1,0,1,"Ifrd2","RM"
"Adgrl2",0.0028364754220672,-0.198538932559406,0.667,1,1,"Adgrl2","RM"
"Golga3",0.00283650717513588,0.647115584241393,1,1,1,"Golga3","RM"
"Pofut2",0.00284219569591411,0.598341160658501,1,1,1,"Pofut2","RM"
"Hist1h2be",0.0028767262495259,0.599848477290186,1,0.667,1,"Hist1h2be","RM"
"B630019A10Rik",0.00288119304923075,-0.287101652110235,1,0.667,1,"B630019A10Rik","RM"
"Lman2",0.00288229649187741,0.656969963812277,1,1,1,"Lman2","RM"
"Pakap.1",0.00289501473128864,0.324674079678712,1,0,1,"Pakap.1","RM"
"Mov10",0.00291047469920883,0.572849660932548,1,0.667,1,"Mov10","RM"
"E2f2",0.00291232587987369,0.608381148138125,1,0.333,1,"E2f2","RM"
"Ptprcap",0.00291662043653001,0.520960265048795,1,1,1,"Ptprcap","RM"
"Bub1b",0.00291898916994546,0.693550973855524,1,0.333,1,"Bub1b","RM"
"Pak2",0.00292335561034765,-0.113896786738203,1,1,1,"Pak2","RM"
"Nr1d2",0.00296563251093364,-0.311532073432946,1,1,1,"Nr1d2","RM"
"Tesk2",0.00297188293623336,-0.22802710584496,1,1,1,"Tesk2","RM"
"Myo1c",0.00297581868434721,0.328234161597404,1,0,1,"Myo1c","RM"
"Mmgt2",0.00300100754837715,-0.332425133652671,1,1,1,"Mmgt2","RM"
"Rab29",0.00300971472458982,0.582864983214354,1,0.667,1,"Rab29","RM"
"D830025C05Rik",0.00302623701823676,0.328727609876017,1,0,1,"D830025C05Rik","RM"
"C630043F03Rik",0.00303449118844423,-0.160133009887144,0.333,0.667,1,"C630043F03Rik","RM"
"Gm10605",0.00303449118844423,-0.160133009887144,0.333,0.667,1,"Gm10605","RM"
"BC024063",0.00304244338421772,-0.160314540311498,0.333,0.667,1,"BC024063","RM"
"Grhl1",0.00304244338421772,-0.160314540311498,0.333,0.667,1,"Grhl1","RM"
"Rnf208",0.00305350869173012,-0.155570926035849,0.333,0.667,1,"Rnf208","RM"
"Slc24a3",0.00305350869173012,-0.155570926035849,0.333,0.667,1,"Slc24a3","RM"
"Vipr2",0.00306578245267945,-0.196337660064492,0.667,0.667,1,"Vipr2","RM"
"Oas1a",0.00306835612062679,0.363616426537849,1,0,1,"Oas1a","RM"
"Cbr2",0.00307357401687328,-0.275318158515443,1,0.667,1,"Cbr2","RM"
"Aamdc",0.00308334862934759,-0.377322377249503,1,1,1,"Aamdc","RM"
"Ncaph",0.00310163715698005,0.617200751446642,1,0.333,1,"Ncaph","RM"
"Fam111a",0.00310850054570554,0.631963005967194,1,1,1,"Fam111a","RM"
"Fnbp1",0.00310899707056484,-0.131329065405987,1,1,1,"Fnbp1","RM"
"Nsmaf",0.00311916618129199,0.653974034497976,1,1,1,"Nsmaf","RM"
"Galnt6",0.00312967204641079,0.647704317084856,1,1,1,"Galnt6","RM"
"Sh2b2",0.00313121750285412,-0.157638727324416,0.333,0.667,1,"Sh2b2","RM"
"Mindy2",0.00313648861963737,-0.295374827459528,1,1,1,"Mindy2","RM"
"Ttll3",0.00314722365710086,0.323901817164729,1,0,1,"Ttll3","RM"
"Fcho1",0.0031524817373758,0.644080853082858,1,1,1,"Fcho1","RM"
"Hist1h4i",0.00315284997736996,0.693942387265566,1,0.333,1,"Hist1h4i","RM"
"Slc41a3",0.00315313457492331,-0.251065278402848,1,0.667,1,"Slc41a3","RM"
"Aurkb",0.00315533815444214,0.655451138467561,1,0.667,1,"Aurkb","RM"
"Impdh1",0.00316162762865307,0.587632175365735,1,1,1,"Impdh1","RM"
"Rgs1",0.00319162929882092,-0.121221321035816,1,1,1,"Rgs1","RM"
"Zcchc14",0.00319217408202496,-0.149584956439071,0.333,0.667,1,"Zcchc14","RM"
"Wdhd1",0.00319817417345657,0.600293066300456,1,0.333,1,"Wdhd1","RM"
"Tspan9",0.00320731785415905,-0.184704997031761,0.667,0.667,1,"Tspan9","RM"
"H2-Q4",0.00320782333774738,0.647428575399766,1,1,1,"H2-Q4","RM"
"Hspa2",0.00321465660771365,-0.26683790351846,1,1,1,"Hspa2","RM"
"Cerkl",0.00321544366681863,0.33476379957932,1,0,1,"Cerkl","RM"
"Dusp3",0.00321829238213242,-0.235863211188323,1,0.667,1,"Dusp3","RM"
"Ccdc124",0.00325181683936761,0.633625179713591,1,1,1,"Ccdc124","RM"
"E230013L22Rik",0.00327027502006123,-0.151652757727638,0.333,0.667,1,"E230013L22Rik","RM"
"Yes1",0.00327668287659292,-0.341412502487985,1,1,1,"Yes1","RM"
"Btbd10",0.00328336543318079,0.589501698682983,1,0.667,1,"Btbd10","RM"
"Pus7l",0.00329253792254573,0.317322719628271,1,0,1,"Pus7l","RM"
"Senp5",0.00330169326452219,0.607382431966152,1,0.667,1,"Senp5","RM"
"Samd3",0.00330546156649049,0.622020921089046,1,0.667,1,"Samd3","RM"
"Kif4",0.00331322508266371,0.675638467667804,1,0.667,1,"Kif4","RM"
"Ap5b1",0.00331781452169907,-0.203125537129429,0.667,0.667,1,"Ap5b1","RM"
"Bud23",0.00332669562808921,0.602661380112942,1,1,1,"Bud23","RM"
"Hist1h3b",0.00333655620920282,0.353087564387416,1,0,1,"Hist1h3b","RM"
"Otulin",0.00334072925014043,0.788034693982001,1,1,1,"Otulin","RM"
"Fam177a",0.00335598075329724,0.488457441305673,1,0.333,1,"Fam177a","RM"
"Pwp2",0.00335681093654986,0.318067671990546,1,0,1,"Pwp2","RM"
"Foxm1",0.00336253172049931,0.337394573744423,1,0,1,"Foxm1","RM"
"C1qtnf12",0.00338340768374231,-0.278603892990225,1,1,1,"C1qtnf12","RM"
"Rhof",0.00341100112558856,0.664394400177575,1,1,1,"Rhof","RM"
"Sclt1",0.00343076785092846,-0.321059045829361,1,1,1,"Sclt1","RM"
"Set",0.00343585470388534,-0.122939586761952,1,1,1,"Set","RM"
"Hcfc1r1",0.003439530691167,-0.428609452235669,1,1,1,"Hcfc1r1","RM"
"Ogdh",0.00347461491193661,-0.26303804490761,1,1,1,"Ogdh","RM"
"Mpg",0.00348875197050152,0.6185481128863,1,0.667,1,"Mpg","RM"
"Aktip",0.0034926856628651,0.314277218002786,1,0,1,"Aktip","RM"
"Cdkl3",0.0034926856628651,0.314277218002786,1,0,1,"Cdkl3","RM"
"Klf9",0.00351559182060625,-0.366368460896591,1,1,1,"Klf9","RM"
"Ptma",0.00351845621907954,-0.0457181521257572,1,1,1,"Ptma","RM"
"5330438D12Rik",0.00353053925780839,0.312311794010023,1,0,1,"5330438D12Rik","RM"
"Brpf1",0.00353801402211187,0.576225921923322,1,1,1,"Brpf1","RM"
"Gps1",0.00356607908187132,0.604093841483511,1,1,1,"Gps1","RM"
"Myo1f",0.00357999456480409,0.691705990826426,1,1,1,"Myo1f","RM"
"Igf2bp3",0.00358263978530043,0.578172507536553,1,0.333,1,"Igf2bp3","RM"
"Cyb561d2",0.00358416474336978,0.629128651883403,1,1,1,"Cyb561d2","RM"
"Fabp5",0.00358570917722881,0.779721180987634,1,1,1,"Fabp5","RM"
"Bin1",0.00359232752854299,0.643107277892169,1,1,1,"Bin1","RM"
"Ywhaq",0.00362954377461153,-0.148617740358471,1,1,1,"Ywhaq","RM"
"4833412C05Rik",0.00362989619897202,-0.19240568050785,0.333,0.667,1,"4833412C05Rik","RM"
"Ndufb7",0.00363043937876851,-0.0884350803819234,1,1,1,"Ndufb7","RM"
"Cyp51",0.00363278668851918,0.671363164243204,1,1,1,"Cyp51","RM"
"Phtf2",0.0036398952225139,-0.385852861626192,1,1,1,"Phtf2","RM"
"Cnp",0.00364302465472542,0.895135173380542,1,1,1,"Cnp","RM"
"Ssbp3",0.00364516154985424,-0.519423326208731,1,1,1,"Ssbp3","RM"
"Cep55",0.00364789232225335,0.548224054181077,1,0.333,1,"Cep55","RM"
"Rnd3",0.00366620956519167,-0.259756581520852,1,0.667,1,"Rnd3","RM"
"B230219D22Rik",0.00367554469548191,-0.314818044354246,1,1,1,"B230219D22Rik","RM"
"Fuom",0.00368706602867227,-0.25128100921504,1,1,1,"Fuom","RM"
"Pym1",0.00369187137142997,0.653027696848976,1,0.667,1,"Pym1","RM"
"Tmem184c",0.00369675070240956,0.317952315744038,1,0,1,"Tmem184c","RM"
"Chd6",0.0037154823379859,-0.366351704472885,1,1,1,"Chd6","RM"
"Clock",0.00372494190519179,-0.309875205785579,1,1,1,"Clock","RM"
"Gimap6",0.00372600973962266,0.869678680272156,1,1,1,"Gimap6","RM"
"Eif2ak1",0.00372836763173826,0.619530532677663,1,1,1,"Eif2ak1","RM"
"Scaf11",0.00373231847176984,-0.160316553216214,1,1,1,"Scaf11","RM"
"Arc",0.00374002511159465,-0.228409866116182,1,0.667,1,"Arc","RM"
"Stk4",0.00374650862516014,0.557057474591279,1,1,1,"Stk4","RM"
"Acad8",0.0037523513403995,0.315609624089494,1,0,1,"Acad8","RM"
"Sarnp",0.00375300296072125,-0.169214684682845,1,1,1,"Sarnp","RM"
"Fundc2",0.00375537840384955,0.624780720303746,1,1,1,"Fundc2","RM"
"Hist1h2bb",0.00376711140384953,0.505086415645052,1,0.333,1,"Hist1h2bb","RM"
"Chd1",0.00377773714501499,0.612825416961379,1,1,1,"Chd1","RM"
"Otud3",0.0037787733055143,0.327873577310037,1,0,1,"Otud3","RM"
"Med31",0.00378096170178032,-0.353402954346756,1,1,1,"Med31","RM"
"Utp3",0.00378630527764592,0.628240301224755,1,1,1,"Utp3","RM"
"Zyx",0.00378886462046687,0.638299091507737,1,1,1,"Zyx","RM"
"Cebpz",0.00381375871078729,-0.246769066208786,1,1,1,"Cebpz","RM"
"Sipa1",0.00381822703324836,0.671974232553021,1,1,1,"Sipa1","RM"
"Prkd3",0.00382957686182683,-0.320332735065082,1,1,1,"Prkd3","RM"
"Espn",0.0038338356677554,-0.367792241542042,1,1,1,"Espn","RM"
"Chil5",0.00383465783873396,0.31443762628549,1,0,1,"Chil5","RM"
"Rab6a",0.00385400010191582,-0.330054528023749,1,1,1,"Rab6a","RM"
"Zfp974",0.00385746036441611,-0.224090024117629,1,0.667,1,"Zfp974","RM"
"Zfyve27",0.00388657148157399,0.549620605742663,1,0.667,1,"Zfyve27","RM"
"Atg4b",0.00389844416526753,0.553748140507732,1,0.667,1,"Atg4b","RM"
"Klf6",0.00390143275161095,-0.387123569170859,1,1,1,"Klf6","RM"
"Fnbp4",0.00391824815717632,0.650880929945127,1,1,1,"Fnbp4","RM"
"Was",0.00392016683882844,0.616631361531371,1,1,1,"Was","RM"
"Smpdl3b",0.00393140435700342,0.306725214632794,1,0,1,"Smpdl3b","RM"
"Trim25",0.00394092230375069,0.824660955040996,1,1,1,"Trim25","RM"
"Nosip",0.00394910839860663,0.628383267103442,1,1,1,"Nosip","RM"
"Mturn",0.00395276704179072,-0.348845060048025,1,1,1,"Mturn","RM"
"Prkag1",0.00396936011065556,0.610485520273262,1,1,1,"Prkag1","RM"
"Cenps",0.00399676717887282,0.493993064250025,1,0.333,1,"Cenps","RM"
"Zbtb26",0.00399809317702206,0.335644230453291,1,0,1,"Zbtb26","RM"
"Cox15",0.00400798758220121,0.308064610440585,1,0,1,"Cox15","RM"
"Dhrs1",0.00401275213104389,0.644369531301308,1,1,1,"Dhrs1","RM"
"Xlr4c",0.00401502695297374,-0.3312016036414,1,1,1,"Xlr4c","RM"
"Rad54l",0.00401517513381049,0.327437909543308,1,0,1,"Rad54l","RM"
"Ttc39c",0.00407198297149374,0.700560360393397,1,1,1,"Ttc39c","RM"
"Ska1",0.00407754557448753,0.534942510942083,1,0.333,1,"Ska1","RM"
"March2",0.00408118707404656,-0.313896329501397,1,1,1,"March2","RM"
"Cdon",0.00408412403721397,-0.435436824041936,1,1,1,"Cdon","RM"
"Ppp1r13b",0.00410110372846389,-0.315400245198594,1,1,1,"Ppp1r13b","RM"
"Srrm1",0.00411046732766488,-0.153111993155269,1,1,1,"Srrm1","RM"
"Oasl1",0.00413783115128889,0.406917520006499,1,0,1,"Oasl1","RM"
"Exosc4",0.00414906910370418,0.638946538731229,1,1,1,"Exosc4","RM"
"Rasa1",0.00416358780132669,0.632158091164466,1,1,1,"Rasa1","RM"
"Akr7a5",0.00416537909818961,-0.281421670278828,1,1,1,"Akr7a5","RM"
"Sirt1",0.00418013274957371,0.64315406218304,1,0.667,1,"Sirt1","RM"
"Prr13",0.00418749939719795,-0.109612773422493,1,1,1,"Prr13","RM"
"Map4k5",0.00420894322279352,-0.326057275367178,1,1,1,"Map4k5","RM"
"Mtln",0.00421069000483243,-0.293190321076404,1,1,1,"Mtln","RM"
"Bmyc",0.00421517273020839,-0.443763924735765,1,1,1,"Bmyc","RM"
"Alyref",0.00422356721579193,0.639847204623899,1,1,1,"Alyref","RM"
"Mia3",0.00422497259708249,-0.289758688108417,1,1,1,"Mia3","RM"
"BC024978",0.0042261040723685,-0.242295122180132,1,1,1,"BC024978","RM"
"Sbf1",0.00425570874187219,0.614499233718007,1,1,1,"Sbf1","RM"
"Hsbp1",0.0042618521986861,-0.22237329335672,1,1,1,"Hsbp1","RM"
"Mospd3",0.00428013760673612,0.569714303263317,1,1,1,"Mospd3","RM"
"Rrn3",0.00429302334497212,0.561780210840896,1,0.333,1,"Rrn3","RM"
"Cenpj",0.0043125600819155,0.551432467890613,1,0.333,1,"Cenpj","RM"
"Fbxo27",0.00431836925748849,-0.27737561576079,1,0.667,1,"Fbxo27","RM"
"Kif2c",0.00432230956290563,0.350589234277569,1,0,1,"Kif2c","RM"
"Lipo3",0.00432271942775322,-0.245348304501164,1,1,1,"Lipo3","RM"
"Rnf167",0.00432468195850307,-0.271808268868877,1,1,1,"Rnf167","RM"
"Ppan",0.0043265139130876,0.591309674465326,1,0.667,1,"Ppan","RM"
"Rnf19b",0.00436423754023064,-0.267623222016207,1,1,1,"Rnf19b","RM"
"8430429K09Rik",0.00437922178872849,0.307136107871001,1,0,1,"8430429K09Rik","RM"
"Micos13",0.00438428991771404,-0.163911252483713,1,1,1,"Micos13","RM"
"Katnb1",0.00439629986748486,0.5403680304827,1,0.667,1,"Katnb1","RM"
