"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","tissue"
"BC005624",0.569556734751224,-0.286602444607216,0.667,1,1,"BC005624","LNG"
"Hmgcl",0.569828683895384,-0.348942283041974,0.333,0.667,1,"Hmgcl","LNG"
"Tbpl1",0.569828683895384,-0.348942283041974,0.333,0.667,1,"Tbpl1","LNG"
"Ugdh",0.569843757246751,0.38806213839602,0.667,0.667,1,"Ugdh","LNG"
"Rnf214",0.569843757246751,0.38806213839602,0.667,0.667,1,"Rnf214","LNG"
"Ccnb2",0.569984691288062,0.321124560522063,0.667,0.333,1,"Ccnb2","LNG"
"Hist1h3i",0.569984691288062,0.321124560522063,0.667,0.333,1,"Hist1h3i","LNG"
"Adsl",0.570006198187867,-0.34857045547434,1,0.667,1,"Adsl","LNG"
"Smim7",0.570085316965314,-0.271356828213574,1,0.667,1,"Smim7","LNG"
"Fam114a2",0.570104532697808,-0.296980951347699,0.667,1,1,"Fam114a2","LNG"
"Pold3",0.570165236232823,-0.265350087342051,0.667,1,1,"Pold3","LNG"
"Dnajc11",0.570195701644357,-0.3489345831769,0.333,1,1,"Dnajc11","LNG"
"Kptn",0.570195701644357,-0.3489345831769,0.333,1,1,"Kptn","LNG"
"Fopnl",0.570195701644357,-0.3489345831769,0.333,1,1,"Fopnl","LNG"
"Nudt4",0.570271754211259,0.387217306688212,1,0.667,1,"Nudt4","LNG"
"Zfp131",0.570361947045689,-0.198620049062317,0.667,1,1,"Zfp131","LNG"
"Zhx1",0.570374618783264,0.43229417509228,1,1,1,"Zhx1","LNG"
"Erich1",0.570539408564482,-0.20765436172687,1,1,1,"Erich1","LNG"
"Uqcrh",0.570635595204184,0.247893683324461,1,1,1,"Uqcrh","LNG"
"Dbf4",0.570906342579688,-0.385786802436157,0.333,1,1,"Dbf4","LNG"
"Dad1",0.571183185754214,0.227552909937887,1,1,1,"Dad1","LNG"
"Tbxa2r",0.571251886422122,-0.316304686986913,0.333,0.667,1,"Tbxa2r","LNG"
"Btrc",0.571251886422122,-0.316304686986913,0.333,0.667,1,"Btrc","LNG"
"Foxn3",0.571280402622861,-0.181045403076774,0.667,1,1,"Foxn3","LNG"
"Atad2",0.571559149878835,-0.31346890130068,0.667,1,1,"Atad2","LNG"
"Klhl20",0.571859150005096,-0.338606458575055,0.333,0.667,1,"Klhl20","LNG"
"Nod1",0.571859150005096,-0.338606458575055,0.333,0.667,1,"Nod1","LNG"
"Scaf4",0.571859150005096,-0.338606458575055,0.333,0.667,1,"Scaf4","LNG"
"Fbxw7",0.571968821882984,-0.271638357347603,0.333,0.667,1,"Fbxw7","LNG"
"2510039O18Rik",0.571968821882984,-0.271638357347603,0.333,0.667,1,"2510039O18Rik","LNG"
"Txndc5",0.571968821882984,-0.271638357347603,0.333,0.667,1,"Txndc5","LNG"
"Xbp1",0.572426761658692,0.329601577140896,0.667,1,1,"Xbp1","LNG"
"Srgn",0.572593446831726,-0.12186982358724,1,1,1,"Srgn","LNG"
"Fosb",0.572684522204604,-0.247757498568454,1,1,1,"Fosb","LNG"
"Rbm17",0.572799154838766,-0.335368196127427,0.667,1,1,"Rbm17","LNG"
"Swt1",0.572913847614864,0.238938166909911,1,1,1,"Swt1","LNG"
"Gapvd1",0.573602858773044,-0.293319106109915,0.667,1,1,"Gapvd1","LNG"
"Mlf2",0.573704615509293,-0.32354347032164,0.667,0.667,1,"Mlf2","LNG"
"Gata3",0.573866353166823,-0.238698478172482,1,1,1,"Gata3","LNG"
"Nol4l",0.573895027049151,-0.337626477560305,0.333,1,1,"Nol4l","LNG"
"Rusc1",0.573895027049151,-0.337626477560305,0.333,1,1,"Rusc1","LNG"
"Galns",0.573895027049151,-0.337626477560305,0.333,1,1,"Galns","LNG"
"Gm32036",0.573895027049151,-0.337626477560305,0.333,1,1,"Gm32036","LNG"
"Sdhb",0.573930706540835,0.192412008469215,1,1,1,"Sdhb","LNG"
"Rpia",0.574214261789224,-0.303771997269354,0.667,1,1,"Rpia","LNG"
"Cse1l",0.574260739057752,0.358390130006593,0.333,0.667,1,"Cse1l","LNG"
"Plekho2",0.574649879418289,0.390887163207239,0.667,0.667,1,"Plekho2","LNG"
"Gtf3c5",0.574682527760788,-0.326238322941997,0.333,0.667,1,"Gtf3c5","LNG"
"Crtam",0.574682527760788,-0.326238322941997,0.333,0.667,1,"Crtam","LNG"
"Manf",0.575603493767558,-0.151408011960399,1,1,1,"Manf","LNG"
"Vps13c",0.575786481087106,-0.191847410581541,1,1,1,"Vps13c","LNG"
"Ctdspl2",0.575986366969624,-0.332354451353237,0.667,1,1,"Ctdspl2","LNG"
"Tmem243",0.576162541745932,0.395071522101015,1,1,1,"Tmem243","LNG"
"Stx17",0.576212611635807,0.215825801436388,0.667,0.667,1,"Stx17","LNG"
"Crcp",0.576257302086311,0.243511007599346,1,1,1,"Crcp","LNG"
"Ppig",0.576354832295573,0.343317211198437,1,1,1,"Ppig","LNG"
"Zfand2b",0.576379445895519,-0.373912995336173,0.333,1,1,"Zfand2b","LNG"
"Zfp322a",0.576379445895519,-0.373912995336173,0.333,1,1,"Zfp322a","LNG"
"Tmem134",0.576732413914102,-0.286682203029401,0.667,1,1,"Tmem134","LNG"
"Kansl1l",0.576791643047779,-0.247171091868007,0,0.667,1,"Kansl1l","LNG"
"1700056E22Rik",0.576791643047779,-0.247171091868007,0,0.667,1,"1700056E22Rik","LNG"
"Cdan1",0.576791643047779,-0.247171091868007,0,0.667,1,"Cdan1","LNG"
"Zfp341",0.576791643047779,-0.247171091868007,0,0.667,1,"Zfp341","LNG"
"Ncdn",0.576791643047779,-0.247171091868007,0,0.667,1,"Ncdn","LNG"
"Zfp992",0.576791643047779,-0.247171091868007,0,0.667,1,"Zfp992","LNG"
"Pex1",0.576791643047779,-0.247171091868007,0,0.667,1,"Pex1","LNG"
"Gm17092",0.576791643047779,-0.247171091868007,0,0.667,1,"Gm17092","LNG"
"1110019D14Rik",0.576791643047779,-0.247171091868007,0,0.667,1,"1110019D14Rik","LNG"
"Opa3",0.576791643047779,-0.247171091868007,0,0.667,1,"Opa3","LNG"
"5430431A17Rik",0.576791643047779,-0.247171091868007,0,0.667,1,"5430431A17Rik","LNG"
"Art2b",0.576791643047779,-0.247171091868007,0,0.667,1,"Art2b","LNG"
"Smpd1",0.576791643047779,-0.247171091868007,0,0.667,1,"Smpd1","LNG"
"Sirt3",0.576791643047779,-0.247171091868007,0,0.667,1,"Sirt3","LNG"
"Adgrg1",0.576791643047779,-0.247171091868007,0,0.667,1,"Adgrg1","LNG"
"Disc1",0.576791643047779,-0.247171091868007,0,0.667,1,"Disc1","LNG"
"Lca5",0.576791643047779,-0.247171091868007,0,0.667,1,"Lca5","LNG"
"Slc25a38",0.576791643047779,-0.247171091868007,0,0.667,1,"Slc25a38","LNG"
"Cep83os",0.576791643047779,-0.247171091868007,0,0.667,1,"Cep83os","LNG"
"Lrig3",0.576791643047779,-0.247171091868007,0,0.667,1,"Lrig3","LNG"
"Trim11",0.576791643047779,-0.247171091868007,0,0.667,1,"Trim11","LNG"
"Pigw",0.576791643047779,-0.247171091868007,0,0.667,1,"Pigw","LNG"
"Hexdc",0.576791643047779,-0.247171091868007,0,0.667,1,"Hexdc","LNG"
"1110002L01Rik",0.576791643047779,-0.247171091868007,0,0.667,1,"1110002L01Rik","LNG"
"Dus4l",0.576791643047779,-0.247171091868007,0,0.667,1,"Dus4l","LNG"
"Slc10a1",0.576791643047779,-0.247171091868007,0,0.667,1,"Slc10a1","LNG"
"Klhl3",0.576791643047779,-0.247171091868007,0,0.667,1,"Klhl3","LNG"
"Lpcat1",0.576791643047779,-0.247171091868007,0,0.667,1,"Lpcat1","LNG"
"Pou5f2",0.576791643047779,-0.247171091868007,0,0.667,1,"Pou5f2","LNG"
"Styx",0.576791643047779,-0.247171091868007,0,0.667,1,"Styx","LNG"
"Gm16867",0.576791643047779,-0.247171091868007,0,0.667,1,"Gm16867","LNG"
"Pou6f1",0.576791643047779,-0.247171091868007,0,0.667,1,"Pou6f1","LNG"
"Ehhadh",0.576791643047779,-0.247171091868007,0,0.667,1,"Ehhadh","LNG"
"Map3k8",0.576791643047779,-0.247171091868007,0,0.667,1,"Map3k8","LNG"
"Apbb3",0.576791643047779,-0.247171091868007,0,0.667,1,"Apbb3","LNG"
"Gm36043",0.576791643047779,-0.247171091868007,0,0.667,1,"Gm36043","LNG"
"Cntn1",0.5769036818122,-0.302007854740909,0.333,0.667,1,"Cntn1","LNG"
"Srfbp1",0.577245931853168,0.429421502850947,0.667,0.667,1,"Srfbp1","LNG"
"Gspt1",0.577352812234345,-0.311627353871065,1,1,1,"Gspt1","LNG"
"Kcnab2",0.577534633375436,-0.223645188186498,0.667,0.667,1,"Kcnab2","LNG"
"Cct8",0.577645826219986,-0.0897030677638644,1,1,1,"Cct8","LNG"
"Plaat3",0.577671507586826,0.42253739168048,1,1,1,"Plaat3","LNG"
"Yy1",0.577765219503549,0.346163931523721,1,1,1,"Yy1","LNG"
"Cst3",0.577901946040303,0.262770049188398,1,1,1,"Cst3","LNG"
"Bcl9",0.577906925939829,0.397492304190922,0.667,0.333,1,"Bcl9","LNG"
"Vars2",0.577906925939829,0.397492304190922,0.667,0.333,1,"Vars2","LNG"
"Cndp2",0.578348527846301,0.448260184970227,1,0.667,1,"Cndp2","LNG"
"Eif1ad",0.578377168563884,-0.427909194290151,0.333,1,1,"Eif1ad","LNG"
"Srp9",0.578475938292464,0.232766393676923,1,1,1,"Srp9","LNG"
"Zbp1",0.578659361245769,0.260864004703641,0.667,1,1,"Zbp1","LNG"
"Cnot4",0.578811987401701,0.16229079983848,1,1,1,"Cnot4","LNG"
"Nudt2",0.578921591666494,-0.357127018127108,0.333,0.667,1,"Nudt2","LNG"
"Ints1",0.578943718584351,-0.284596419815371,0.667,1,1,"Ints1","LNG"
"Rb1",0.579107568684606,-0.324454139026134,1,1,1,"Rb1","LNG"
"Atxn1",0.579119843699949,0.288672404368465,1,1,1,"Atxn1","LNG"
"Psph",0.579246697633979,-0.436530122283959,0.333,1,1,"Psph","LNG"
"Sirt2",0.57945888814347,-0.239634990685065,0.667,1,1,"Sirt2","LNG"
"Leng8",0.579474943232953,-0.313275393740629,0.667,0.667,1,"Leng8","LNG"
"Lrba",0.579696259017159,-0.376109703473364,0.667,1,1,"Lrba","LNG"
"Lin37",0.579809697586562,-0.366522369123845,0.333,1,1,"Lin37","LNG"
"Sdhaf2",0.579955363924722,0.37192841217457,1,1,1,"Sdhaf2","LNG"
"2010315B03Rik",0.579984118319963,-0.357817906417703,0.333,1,1,"2010315B03Rik","LNG"
"Pld3",0.580062322200005,-0.15499989234413,1,0.667,1,"Pld3","LNG"
"Uvrag",0.580118403542276,-0.334173871490634,0.667,0.667,1,"Uvrag","LNG"
"Fbxl8",0.580238646241643,-0.313617859334343,0.667,1,1,"Fbxl8","LNG"
"Cog2",0.580356409919189,0.314768288244138,0.667,0.667,1,"Cog2","LNG"
"Immt",0.580533726298397,0.418394008117899,1,1,1,"Immt","LNG"
"Msh2",0.580621991933004,-0.294805982495101,0.667,1,1,"Msh2","LNG"
"Rbck1",0.580646863876605,-0.255885619248688,0.667,0.667,1,"Rbck1","LNG"
"Mef2d",0.580693989164537,-0.252411374438339,0.667,1,1,"Mef2d","LNG"
"Prpf4",0.580696132974242,0.332753026227364,0.667,0.667,1,"Prpf4","LNG"
"Swap70",0.580771803864583,-0.211815817398514,0.667,1,1,"Swap70","LNG"
"Elp5",0.581257365937643,-0.252450243116486,0.667,0.667,1,"Elp5","LNG"
"Prkd3",0.581269400581547,0.420053146726565,1,0.667,1,"Prkd3","LNG"
"Trappc11",0.581450477236565,0.422582221393008,0.667,0.667,1,"Trappc11","LNG"
"Rnf13",0.582081632106421,-0.265578609222561,0.667,1,1,"Rnf13","LNG"
"Ube2j2",0.58209962745887,-0.195222922730028,1,1,1,"Ube2j2","LNG"
"Fdx1",0.58244321119251,0.348651077184583,1,1,1,"Fdx1","LNG"
"Vamp1",0.582706259115434,-0.289159441114479,0.667,0.667,1,"Vamp1","LNG"
"Rab6b",0.582971195709202,-0.252341218204738,0.333,0.667,1,"Rab6b","LNG"
"Large1",0.583130377437278,-0.370320697720122,0.333,0.667,1,"Large1","LNG"
"Zc3h15",0.583469381897497,0.363653752333009,1,1,1,"Zc3h15","LNG"
"Ubr2",0.58354043101428,0.277594266678248,0.667,1,1,"Ubr2","LNG"
"Ecd",0.583963426287201,-0.383186823889545,0.667,0.667,1,"Ecd","LNG"
"Otulin",0.583971052436445,0.370126177757524,1,0.667,1,"Otulin","LNG"
"Suds3",0.583973385634272,-0.337074919169535,0.333,1,1,"Suds3","LNG"
"Trpv2",0.584235034634896,0.305230081009133,0.667,1,1,"Trpv2","LNG"
"Pdcd1lg2",0.584276577266391,-0.298321789364711,0.333,1,1,"Pdcd1lg2","LNG"
"Kbtbd11",0.584381919067767,-0.209621339684582,1,1,1,"Kbtbd11","LNG"
"Rnf187",0.58450071434202,-0.314912983507359,0.667,1,1,"Rnf187","LNG"
"Ufm1",0.5845382792896,0.36057032666536,1,0.667,1,"Ufm1","LNG"
"Rps10",0.584618637790588,0.0229691213802683,1,1,1,"Rps10","LNG"
"Zswim6",0.584627456048372,-0.260728911976085,0.667,0.667,1,"Zswim6","LNG"
"Pcbp1",0.584641075067161,-0.186314789837328,1,1,1,"Pcbp1","LNG"
"Ccnd3",0.585086264031343,0.369924796914578,1,1,1,"Ccnd3","LNG"
"Rps6",0.58511843560248,-0.00901232029550769,1,1,1,"Rps6","LNG"
"Cyfip1",0.585320262226293,-0.253339747693341,0.667,1,1,"Cyfip1","LNG"
"Slc35c2",0.585473451150709,-0.230516082768609,0.667,0.667,1,"Slc35c2","LNG"
"Huwe1",0.585662222524815,0.267262671172433,1,1,1,"Huwe1","LNG"
"Cry1",0.585759629684344,0.466848832576114,0.667,0.333,1,"Cry1","LNG"
"Tsc22d3",0.586086327203264,-0.181244209756871,1,1,1,"Tsc22d3","LNG"
"Zfp738",0.586129330466336,0.322665984142502,0.667,0.667,1,"Zfp738","LNG"
"Luc7l3",0.586310560941673,-0.551771470852679,0.667,1,1,"Luc7l3","LNG"
"Ctnnb1",0.586346629005004,0.243476913776645,1,1,1,"Ctnnb1","LNG"
"Commd4",0.586578466760963,-0.251619516870578,1,1,1,"Commd4","LNG"
"Tmem173",0.58662255226593,-0.251060946109929,0.667,0.667,1,"Tmem173","LNG"
"Lman2",0.586796029235448,0.413322142014437,1,1,1,"Lman2","LNG"
"Sart3",0.586804985493212,-0.32255138556094,0.667,1,1,"Sart3","LNG"
"Pafah1b2",0.586952638573749,0.339755446333893,1,1,1,"Pafah1b2","LNG"
"Slc28a2",0.587306392819481,0.376352905315636,0.333,0.333,1,"Slc28a2","LNG"
"Ttpal",0.587306392819481,0.376352905315636,0.333,0.333,1,"Ttpal","LNG"
"Proser1",0.587306392819481,0.376352905315636,0.333,0.333,1,"Proser1","LNG"
"Paqr7",0.587306392819481,0.376352905315636,0.333,0.333,1,"Paqr7","LNG"
"Mcm2",0.587306392819481,0.376352905315636,0.333,0.333,1,"Mcm2","LNG"
"Gtpbp3",0.587306392819481,0.376352905315636,0.333,0.333,1,"Gtpbp3","LNG"
"Zfp955b",0.587306392819481,0.376352905315636,0.333,0.333,1,"Zfp955b","LNG"
"Exoc6",0.587306392819481,0.376352905315636,0.333,0.333,1,"Exoc6","LNG"
"Rictor",0.587382565541895,-0.205332615548162,1,1,1,"Rictor","LNG"
"Nsmce1",0.587625604872348,0.364460812846764,1,1,1,"Nsmce1","LNG"
"Glrx3",0.587770203086008,-0.222042354099106,1,1,1,"Glrx3","LNG"
"Snrpa1",0.588036655246448,0.29394173924862,0.667,1,1,"Snrpa1","LNG"
"Irf8",0.588063109268253,0.369977320606054,0.667,0.667,1,"Irf8","LNG"
"A430005L14Rik",0.588107456257472,0.388147390613285,0.667,1,1,"A430005L14Rik","LNG"
"Zc3hc1",0.588154914459686,-0.279759008355805,0.333,0.667,1,"Zc3hc1","LNG"
"Nup85",0.588154914459686,-0.279759008355805,0.333,0.667,1,"Nup85","LNG"
"Zfp560",0.588536133772559,0.255904215704968,0.667,0.667,1,"Zfp560","LNG"
"Taok3",0.588616307360883,0.399983686740544,1,1,1,"Taok3","LNG"
"Rpap3",0.588937086845839,0.426578118364023,1,0.667,1,"Rpap3","LNG"
"Zmym5",0.588942797479813,-0.289452278068956,0.667,1,1,"Zmym5","LNG"
"BC005537",0.58929760982691,-0.304988926054747,1,1,1,"BC005537","LNG"
"Mrps6",0.589437777346997,-0.315289280180733,0.667,1,1,"Mrps6","LNG"
"Ociad1",0.58944233302625,0.361561682725759,1,1,1,"Ociad1","LNG"
"Pus1",0.589442794942335,0.399965491294193,0.333,0.667,1,"Pus1","LNG"
"Lig1",0.589979941315395,0.229215702194796,0.667,0.667,1,"Lig1","LNG"
"Rab21",0.590000590256129,-0.195002023136687,1,1,1,"Rab21","LNG"
"Fam162a",0.590079808136203,-0.207129255197624,1,1,1,"Fam162a","LNG"
"Eya3",0.590219469059571,0.326843618717556,0.333,0.333,1,"Eya3","LNG"
"Dhcr7",0.590219469059571,0.326843618717556,0.333,0.333,1,"Dhcr7","LNG"
"Bbs4",0.590219469059571,0.326843618717556,0.333,0.333,1,"Bbs4","LNG"
"Mcu",0.590219469059571,0.326843618717556,0.333,0.333,1,"Mcu","LNG"
"Zbtb39",0.590219469059571,0.326843618717556,0.333,0.333,1,"Zbtb39","LNG"
"Tbrg4",0.590219469059571,0.326843618717556,0.333,0.333,1,"Tbrg4","LNG"
"Habp4",0.590219469059571,0.326843618717556,0.333,0.333,1,"Habp4","LNG"
"Ccnb1",0.590219469059571,0.326843618717556,0.333,0.333,1,"Ccnb1","LNG"
"Dlgap5",0.590219469059571,0.326843618717556,0.333,0.333,1,"Dlgap5","LNG"
"Dpp9",0.590219469059571,0.326843618717556,0.333,0.333,1,"Dpp9","LNG"
"Pparg",0.590361524866223,0.393035500666875,0.667,0.333,1,"Pparg","LNG"
"Dpy19l3",0.590361524866223,0.393035500666875,0.667,0.333,1,"Dpy19l3","LNG"
"Il4ra",0.590361524866223,0.393035500666875,0.667,0.333,1,"Il4ra","LNG"
"Cd79b",0.590361524866223,0.393035500666875,0.667,0.333,1,"Cd79b","LNG"
"Bop1",0.590361524866223,0.393035500666875,0.667,0.333,1,"Bop1","LNG"
"Zfp251",0.590361524866223,0.393035500666875,0.667,0.333,1,"Zfp251","LNG"
"Aatf",0.590648732427492,-0.317243861369603,0.667,0.667,1,"Aatf","LNG"
"Trmt2a",0.590821359079692,-0.29828356667406,0.333,0.667,1,"Trmt2a","LNG"
"Ctsz",0.591302929610025,0.422917039023323,1,1,1,"Ctsz","LNG"
"Mrpl51",0.591332406068023,0.246744547990296,1,1,1,"Mrpl51","LNG"
"Cyth4",0.591456216109134,-0.194383845553015,1,1,1,"Cyth4","LNG"
"Ctla2a",0.591486033934092,-0.324912354687945,1,1,1,"Ctla2a","LNG"
"Klhl24",0.591589645559071,0.343165497069311,1,1,1,"Klhl24","LNG"
"N4bp2l2",0.591786855988174,-0.237697359076888,1,1,1,"N4bp2l2","LNG"
"Vps13d",0.591847958897515,-0.308069177165224,0.667,1,1,"Vps13d","LNG"
"1700025G04Rik",0.591967283441972,0.373265504028596,0.667,0.667,1,"1700025G04Rik","LNG"
"Lrrc57",0.591967283441972,0.373265504028596,0.667,0.667,1,"Lrrc57","LNG"
"Slc9a1",0.591967283441972,0.373265504028596,0.667,0.667,1,"Slc9a1","LNG"
"Plbd2",0.591967283441972,0.373265504028596,0.667,0.667,1,"Plbd2","LNG"
"Sco2",0.592004359232923,-0.268960345972948,0.667,0.667,1,"Sco2","LNG"
"Manbal",0.592049059724054,-0.249651355767573,1,1,1,"Manbal","LNG"
"Pigp",0.592237518778652,-0.284009277988035,1,1,1,"Pigp","LNG"
"Rlf",0.592388170456429,0.426297203749736,1,1,1,"Rlf","LNG"
"Il1rl1",0.592410026975131,0.391198210685355,1,1,1,"Il1rl1","LNG"
"Wbp1l",0.592412560202313,0.753128679032985,0.333,0.333,1,"Wbp1l","LNG"
"Hnrnpa3",0.592607218377373,0.173645692308106,1,1,1,"Hnrnpa3","LNG"
"Polr3gl",0.592714288179909,-0.422054230191922,0.333,0.667,1,"Polr3gl","LNG"
"Ripk3",0.592714288179909,-0.422054230191922,0.333,0.667,1,"Ripk3","LNG"
"Tnfrsf4",0.592723944936408,0.315392699478185,0.333,0.667,1,"Tnfrsf4","LNG"
"Dnaja2",0.592898977183443,0.378974144254486,1,1,1,"Dnaja2","LNG"
"Mrpl3",0.592917514872921,0.36044381789828,0.667,0.667,1,"Mrpl3","LNG"
"Slc25a16",0.59302689248901,-0.37507099692351,0.333,1,1,"Slc25a16","LNG"
"Ahcyl1",0.593143992431227,0.313275961510423,1,1,1,"Ahcyl1","LNG"
"Ckb",0.593255029249206,0.262007109037081,1,1,1,"Ckb","LNG"
"Eef2kmt",0.593672882805986,0.425327287897364,0.667,0.333,1,"Eef2kmt","LNG"
"Zbtb33",0.593672882805986,0.425327287897364,0.667,0.333,1,"Zbtb33","LNG"
"Arid5b",0.593729718943188,0.437378964873473,1,0.667,1,"Arid5b","LNG"
"Rpl7",0.593891184890492,0.176375461438585,1,1,1,"Rpl7","LNG"
"Mta1",0.593934156484724,-0.288077005012567,0.667,1,1,"Mta1","LNG"
"Zfp236",0.593934156484724,-0.288077005012567,0.667,1,1,"Zfp236","LNG"
"Cdkn2d",0.594054866310478,0.46240898632969,1,1,1,"Cdkn2d","LNG"
"3110040N11Rik",0.594089274190635,-0.327771213133993,0.333,0.667,1,"3110040N11Rik","LNG"
"Washc1",0.594089274190635,-0.327771213133993,0.333,0.667,1,"Washc1","LNG"
"2310011J03Rik",0.594092161163379,0.450013549102388,1,0.667,1,"2310011J03Rik","LNG"
"Lsm10",0.594139879592346,-0.307464594786064,0.667,1,1,"Lsm10","LNG"
"L3mbtl3",0.59418442223565,-0.166314229482126,1,0.667,1,"L3mbtl3","LNG"
"Gtf3c1",0.594245060884591,-0.260873621206793,0.667,0.667,1,"Gtf3c1","LNG"
"Ipo7",0.59432264938759,0.362256629319327,0.667,0.667,1,"Ipo7","LNG"
"Atic",0.594394498852138,-0.388256629963271,0.333,1,1,"Atic","LNG"
"Hmbs",0.595061714800267,0.428165582766319,1,0.667,1,"Hmbs","LNG"
"Stam2",0.595279355911311,0.361774000144908,0.667,0.333,1,"Stam2","LNG"
"Pdlim5",0.595279355911311,0.361774000144908,0.667,0.333,1,"Pdlim5","LNG"
"Spsb2",0.595279355911311,0.361774000144908,0.667,0.333,1,"Spsb2","LNG"
"E2f4",0.595345324521809,-0.393700801002501,1,1,1,"E2f4","LNG"
"Smarcad1",0.595448665441348,-0.289115050530795,0.333,1,1,"Smarcad1","LNG"
"Psma5",0.595501124989794,-0.197163585135422,1,1,1,"Psma5","LNG"
"Poglut1",0.595576374553623,-0.379117098181136,0.333,0.667,1,"Poglut1","LNG"
"Zranb1",0.595818839927339,-0.229893586042388,0.333,0.667,1,"Zranb1","LNG"
"Trmt10c",0.595818839927339,-0.229893586042388,0.333,0.667,1,"Trmt10c","LNG"
"Tspan3",0.595836752063613,-0.505696062841815,0.333,0.667,1,"Tspan3","LNG"
"Cdc14a",0.595920556711309,-0.248678749946179,0.333,1,1,"Cdc14a","LNG"
"Golt1b",0.595920556711309,-0.248678749946179,0.333,1,1,"Golt1b","LNG"
"Chuk",0.596615261222551,-0.21725695199339,0.333,0.333,1,"Chuk","LNG"
"Irf2bp2",0.596892483150045,-0.175113171349383,1,1,1,"Irf2bp2","LNG"
"Lilrb4a",0.59701725979456,0.285202533432204,1,1,1,"Lilrb4a","LNG"
"AI987944",0.597074071163734,-0.22109248689133,0.333,0.667,1,"AI987944","LNG"
"Ap3d1",0.597074071163734,-0.22109248689133,0.333,0.667,1,"Ap3d1","LNG"
"Zbtb21",0.597081913157947,0.377688473216164,0.667,0.667,1,"Zbtb21","LNG"
"Eif4e",0.597242375496798,-0.217940477998046,1,1,1,"Eif4e","LNG"
"Rnmt",0.597351314069427,0.458390502195662,0.667,0.667,1,"Rnmt","LNG"
"Mbtps1",0.597682832928648,-0.169700735589786,1,0.667,1,"Mbtps1","LNG"
"Bola2",0.597841885885616,-0.131891348535258,1,1,1,"Bola2","LNG"
"Gadd45gip1",0.598145446235727,0.230111819018394,1,1,1,"Gadd45gip1","LNG"
"Ssrp1",0.598661299441364,-0.293572420805885,1,1,1,"Ssrp1","LNG"
"Emc1",0.598799929376465,0.350582834508958,0.667,0.333,1,"Emc1","LNG"
"Agpat2",0.59905220740099,0.258149048296053,0.667,1,1,"Agpat2","LNG"
"Noc3l",0.59905220740099,0.258149048296053,0.667,1,1,"Noc3l","LNG"
"Cct6a",0.599059911570867,0.349705987472531,1,1,1,"Cct6a","LNG"
"Gdi2",0.599354389118762,-0.0894387029640801,1,1,1,"Gdi2","LNG"
"Asb2",0.599421380578046,0.186688121931937,1,1,1,"Asb2","LNG"
"Cd226",0.599548766561972,-0.216679187908188,1,1,1,"Cd226","LNG"
"Sec24b",0.599573774396252,-0.229817771042267,0.667,1,1,"Sec24b","LNG"
"Cbfb",0.599674485358546,-0.232846767788312,0.333,0.667,1,"Cbfb","LNG"
"Ppp6r1",0.599804173450895,-0.280419841060889,0.667,1,1,"Ppp6r1","LNG"
"Map4",0.600061703902549,-0.225457520228191,1,1,1,"Map4","LNG"
"Slk",0.600108211506522,0.31883342160768,1,1,1,"Slk","LNG"
"Dhx32",0.600108765047092,-0.36777806318234,0.333,1,1,"Dhx32","LNG"
"Pdcd4",0.600130796272877,-0.110061483851734,1,1,1,"Pdcd4","LNG"
"Ddx39",0.600164766034878,0.321261848434785,1,1,1,"Ddx39","LNG"
"Kpna6",0.600370510346163,-0.257131143982001,0.333,0.333,1,"Kpna6","LNG"
"Nck2",0.600400374027059,-0.235587319227605,0,0.333,1,"Nck2","LNG"
"Stradb",0.600400374027059,-0.235587319227605,0,0.333,1,"Stradb","LNG"
"Ap1s3",0.600400374027059,-0.235587319227605,0,0.333,1,"Ap1s3","LNG"
"Fbxo28",0.600400374027059,-0.235587319227605,0,0.333,1,"Fbxo28","LNG"
"Disp1",0.600400374027059,-0.235587319227605,0,0.333,1,"Disp1","LNG"
"Nebl",0.600400374027059,-0.235587319227605,0,0.333,1,"Nebl","LNG"
"Ggta1",0.600400374027059,-0.235587319227605,0,0.333,1,"Ggta1","LNG"
"Metap1d",0.600400374027059,-0.235587319227605,0,0.333,1,"Metap1d","LNG"
"Arhgap11a",0.600400374027059,-0.235587319227605,0,0.333,1,"Arhgap11a","LNG"
"Snhg17",0.600400374027059,-0.235587319227605,0,0.333,1,"Snhg17","LNG"
"Csf1",0.600400374027059,-0.235587319227605,0,0.333,1,"Csf1","LNG"
"Slc31a2",0.600400374027059,-0.235587319227605,0,0.333,1,"Slc31a2","LNG"
"Pomgnt1",0.600400374027059,-0.235587319227605,0,0.333,1,"Pomgnt1","LNG"
"Gm28050",0.600400374027059,-0.235587319227605,0,0.333,1,"Gm28050","LNG"
"Pxn",0.600400374027059,-0.235587319227605,0,0.333,1,"Pxn","LNG"
"Fbxw8",0.600400374027059,-0.235587319227605,0,0.333,1,"Fbxw8","LNG"
"Foxk1",0.600400374027059,-0.235587319227605,0,0.333,1,"Foxk1","LNG"
"Zfp467",0.600400374027059,-0.235587319227605,0,0.333,1,"Zfp467","LNG"
"Slc41a3",0.600400374027059,-0.235587319227605,0,0.333,1,"Slc41a3","LNG"
"Lag3",0.600400374027059,-0.235587319227605,0,0.333,1,"Lag3","LNG"
"Tfpt",0.600400374027059,-0.235587319227605,0,0.333,1,"Tfpt","LNG"
